0.992473	0.122244	-0.007292	0.019945	-0.102608	0.994522	0.120827	-0.987182	-0.104274
0.048872	-0.425596	0.903593	0.501343	-0.772000	-0.390731	0.863867	0.472105	0.175641
0.470689	-0.171362	0.865498	0.791154	-0.352244	-0.500000	0.390548	0.920086	-0.030224
-0.044021	0.937132	0.346189	-0.242404	-0.346189	0.906308	0.969176	-0.044021	0.242404
0.759624	0.141088	-0.634874	-0.305212	0.939347	-0.156434	0.574296	0.312603	0.756613
0.601033	-0.798984	0.019606	-0.079621	-0.035449	0.996195	-0.795248	-0.600307	-0.084922
0.484465	-0.873335	0.050781	-0.013546	0.050553	0.998630	-0.874706	-0.484489	0.012661
0.584992	0.780517	0.220404	0.220404	-0.414519	0.882948	0.780517	-0.467939	-0.414519
0.981195	0.189198	-0.038207	0.022558	0.084186	0.996195	0.191694	-0.978324	0.078335
0.386357	-0.871138	0.303063	0.330758	-0.175867	-0.927184	0.861004	0.458465	0.220188
-0.629877	-0.671395	-0.390493	-0.256343	-0.294889	0.920505	-0.733174	0.679905	0.013636
0.554145	-0.789432	0.264046	-0.272320	-0.471671	-0.838671	0.786616	0.392840	-0.476352
0.652502	-0.744226	0.142720	-0.132420	-0.297421	-0.945519	0.746128	0.598053	-0.292619
0.307577	0.823702	0.476352	0.873421	-0.045774	-0.484810	-0.377534	0.565172	-0.733518
-0.638455	0.718359	0.276289	-0.390672	0.006819	-0.920505	-0.663137	-0.695639	0.276289
0.977439	-0.209431	-0.027415	0.051504	0.110451	0.992546	-0.204842	-0.971565	0.118746
-0.637916	0.633218	-0.438289	0.522052	0.773973	0.358368	0.566149	-0.000201	-0.824303
0.326294	-0.945065	-0.019606	0.073912	0.046186	-0.996195	0.942374	0.323603	0.084922
-0.523398	-0.738253	-0.425486	0.606438	-0.673518	0.422618	-0.598571	-0.036833	0.800222
0.745071	0.471636	0.471624	-0.656628	0.394542	0.642788	0.117086	-0.788604	0.603651
-0.206550	-0.302355	-0.930548	-0.195373	-0.919158	0.342020	-0.958732	0.252448	0.130780
0.314002	0.855633	-0.411455	0.897488	-0.126134	0.422618	0.309708	-0.501979	-0.807526
-0.976408	-0.129859	-0.172525	0.127210	0.299687	-0.945519	0.174487	-0.945158	-0.276097
0.311041	0.080300	0.946998	-0.171958	-0.975224	0.139173	0.934711	-0.206133	-0.289526
-0.309504	-0.790351	0.528727	0.933878	-0.147912	0.325568	-0.179108	0.594531	0.783870
0.420173	0.907055	0.026555	-0.182472	0.055787	0.981627	0.888909	-0.417299	0.188952
-0.695914	0.701012	-0.155839	-0.716602	-0.692015	0.087156	-0.046746	0.172328	0.983930
-0.844590	-0.411934	-0.342020	0.438371	-0.898794	0.000000	-0.307406	-0.149932	0.939693
-0.961596	-0.259432	0.089598	0.178215	-0.838436	-0.515038	0.208740	-0.479291	0.852472
0.893582	0.172294	-0.414519	-0.445503	0.226995	-0.866025	-0.055117	0.958534	0.279596
